,mas,,,cvc5,,,ostrich,,,z3
filename,real,user,sys,real,user,sys,real,user,sys,real,user,sys
slog_stranger_3605_sink,0.848,1.017,0.479,0.322,0.060,0.215,2.417,6.985,1.143,1.421,1.038,0.187,
slog_stranger_3606_sink,0.893,1.055,0.513,0.305,0.068,0.205,2.292,6.752,1.066,1.398,1.163,0.203,
slog_stranger_361_sink,1.202,1.591,0.780,0.336,0.062,0.222,1.179,1.142,0.582,0.354,0.070,0.182,
slog_stranger_362_sink,1.224,1.660,0.748,0.343,0.071,0.216,1.156,1.113,0.532,0.302,0.080,0.175,
slog_stranger_3635_sink,0.858,0.991,0.492,0.382,0.053,0.218,1.737,2.989,0.749,0.309,0.082,0.172,
slog_stranger_3636_sink,0.862,0.979,0.486,0.315,0.067,0.209,2.327,7.141,1.324,0.450,0.083,0.183,
slog_stranger_3638_sink,0.838,0.972,0.468,0.321,0.060,0.214,1.813,3.480,0.803,0.315,0.069,0.186,
slog_stranger_363_sink,1.295,1.589,0.602,0.317,0.072,0.212,1.179,1.163,0.561,0.316,0.074,0.186,
slog_stranger_3640_sink,0.852,0.983,0.517,0.409,0.058,0.224,2.182,6.394,0.984,0.417,0.096,0.171,
slog_stranger_3641_sink,0.868,1.061,0.483,0.315,0.064,0.204,2.352,7.011,1.025,0.359,0.136,0.177,
slog_stranger_3655_sink,0.865,1.039,0.504,0.312,0.054,0.219,1.956,4.286,0.879,0.320,0.083,0.172,
slog_stranger_365_sink,1.285,1.570,0.652,0.327,0.078,0.215,1.203,1.120,0.561,0.342,0.081,0.175,
slog_stranger_3662_sink,0.846,0.998,0.477,0.297,0.053,0.212,2.263,6.925,1.112,1.841,1.541,0.226,
slog_stranger_366_sink,1.198,1.611,0.720,0.366,0.077,0.210,1.127,1.126,0.530,0.326,0.075,0.190,
slog_stranger_367_sink,1.214,1.564,0.666,0.320,0.084,0.196,1.174,1.157,0.543,0.314,0.086,0.173,
slog_stranger_3682_sink,0.911,1.317,0.552,0.326,0.069,0.210,2.136,5.360,1.012,0.339,0.073,0.188,
slog_stranger_3686_sink,0.886,0.957,0.516,0.308,0.059,0.207,1.562,1.944,0.654,0.309,0.072,0.179,
slog_stranger_3689_sink,0.870,1.081,0.495,0.384,0.067,0.214,2.278,7.391,1.142,,,,
slog_stranger_368_sink,1.213,1.649,0.744,0.323,0.067,0.219,1.213,1.134,0.572,0.290,0.066,0.185,
slog_stranger_3697_sink,0.876,0.987,0.519,0.388,0.066,0.212,1.759,2.951,0.780,0.323,0.065,0.186,
slog_stranger_3699_sink,,,,0.345,0.056,0.212,1.676,2.715,0.727,0.362,0.073,0.177,
slog_stranger_369_sink,1.178,1.492,0.728,0.385,0.067,0.214,1.167,1.165,0.549,0.413,0.088,0.160,
slog_stranger_3701_sink,0.870,1.036,0.490,0.313,0.059,0.214,2.251,6.412,1.127,0.339,0.099,0.168,
slog_stranger_3703_sink,0.843,0.992,0.478,0.332,0.057,0.220,1.730,2.889,0.794,0.500,0.076,0.177,
slog_stranger_370_sink,1.293,1.669,0.629,0.509,0.067,0.212,1.201,1.088,0.542,0.287,0.074,0.174,
slog_stranger_3720_sink,0.973,1.013,0.489,0.313,0.065,0.213,2.453,6.800,1.035,1.266,1.032,0.190,
slog_stranger_3722_sink,0.884,1.033,0.525,0.306,0.059,0.211,2.293,6.710,1.083,1.354,1.103,0.197,
slog_stranger_3723_sink,0.876,1.019,0.487,0.312,0.067,0.212,2.198,6.942,1.092,1.380,1.145,0.187,
slog_stranger_3724_sink,0.906,1.030,0.517,0.309,0.055,0.223,2.504,6.723,1.015,1.565,1.264,0.181,
slog_stranger_3726_sink,0.882,1.014,0.506,0.313,0.056,0.219,2.305,6.533,1.062,1.308,1.068,0.186,
slog_stranger_3727_sink,0.888,1.025,0.517,0.322,0.065,0.212,2.325,7.038,1.079,1.278,1.028,0.195,
slog_stranger_3728_sink,0.861,1.005,0.507,0.300,0.061,0.201,2.241,6.473,1.035,1.478,1.135,0.195,
slog_stranger_3748_sink,0.883,1.002,0.495,0.306,0.066,0.201,2.175,6.366,0.970,0.351,0.073,0.180,
slog_stranger_3749_sink,0.851,1.001,0.474,0.315,0.056,0.221,1.718,2.861,0.770,0.375,0.076,0.177,
slog_stranger_374_sink,0.857,0.987,0.483,0.318,0.074,0.209,1.519,1.130,0.567,0.346,0.063,0.186,
slog_stranger_375_sink,0.833,0.940,0.472,0.329,0.064,0.220,1.137,1.118,0.535,0.289,0.070,0.180,
slog_stranger_376_sink,0.867,0.958,0.508,0.367,0.082,0.202,1.181,1.176,0.565,0.329,0.079,0.169,
slog_stranger_3778_sink,0.866,1.047,0.486,0.334,0.069,0.213,2.398,7.084,1.065,0.601,0.271,0.178,
slog_stranger_3779_sink,0.941,1.350,0.564,0.319,0.076,0.202,3.641,14.953,1.922,0.377,0.088,0.190,
slog_stranger_377_sink,0.875,0.960,0.451,0.334,0.072,0.208,1.197,1.142,0.537,0.301,0.067,0.183,
slog_stranger_3783_sink,43.463,438.455,143.191,0.316,0.059,0.211,1.574,2.529,0.693,0.561,0.255,0.173,
slog_stranger_3785_sink,0.871,1.084,0.510,0.403,0.066,0.215,2.358,7.238,1.135,0.327,0.092,0.183,
slog_stranger_3786_sink,0.841,1.019,0.465,0.311,0.057,0.216,1.753,2.954,0.678,0.303,0.077,0.173,
slog_stranger_3787_sink,0.853,1.096,0.470,0.316,0.065,0.211,1.925,3.098,0.787,0.401,0.068,0.190,
slog_stranger_3789_sink,0.846,0.960,0.474,0.318,0.053,0.218,1.852,4.029,0.795,0.309,0.082,0.178,
slog_stranger_378_sink,0.833,0.961,0.462,0.331,0.069,0.221,1.202,1.131,0.567,0.313,0.076,0.177,
slog_stranger_3790_sink,0.883,1.271,0.519,0.306,0.062,0.212,2.955,13.158,1.587,,,,
slog_stranger_3791_sink,0.838,0.975,0.470,0.313,0.066,0.212,1.768,3.058,0.774,0.303,0.081,0.170,
slog_stranger_3792_sink,0.852,1.058,0.495,0.316,0.064,0.211,2.354,6.767,1.127,0.496,0.264,0.186,
slog_stranger_3793_sink,0.974,1.453,0.596,0.347,0.082,0.203,3.548,17.230,2.213,0.328,0.109,0.178,
slog_stranger_3796_sink,0.847,0.959,0.497,0.319,0.060,0.210,2.294,6.759,1.017,0.801,0.550,0.199,
slog_stranger_3797_sink,0.876,1.021,0.504,0.329,0.055,0.225,2.149,6.376,1.160,0.330,0.120,0.173,
slog_stranger_3799_sink,0.836,0.981,0.477,0.379,0.064,0.212,1.728,3.310,0.754,0.293,0.081,0.172,
slog_stranger_379_sink,0.873,0.952,0.518,0.323,0.071,0.223,1.199,1.137,0.572,0.286,0.072,0.179,
slog_stranger_3800_sink,0.846,1.002,0.457,0.314,0.059,0.214,1.740,2.932,0.768,0.292,0.074,0.177,
slog_stranger_380_sink,0.874,0.944,0.525,0.326,0.077,0.212,1.299,1.188,0.576,0.284,0.079,0.172,
slog_stranger_3816_sink,0.839,0.956,0.497,0.359,0.066,0.203,1.736,3.107,0.773,0.296,0.073,0.178,
slog_stranger_381_sink,0.866,0.961,0.518,0.321,0.070,0.217,1.187,1.152,0.523,0.302,0.079,0.172,
slog_stranger_382_sink,0.819,0.934,0.479,0.310,0.065,0.211,1.149,1.126,0.515,0.291,0.063,0.186,
slog_stranger_3830_sink,0.887,1.047,0.482,0.313,0.057,0.222,2.297,6.754,1.062,1.290,1.043,0.191,
slog_stranger_3833_sink,0.859,1.039,0.469,0.319,0.058,0.215,2.485,6.923,0.993,1.646,1.165,0.192,
slog_stranger_3834_sink,0.893,1.035,0.493,0.313,0.060,0.223,2.202,6.619,1.067,1.512,1.280,0.194,
slog_stranger_3837_sink,0.856,1.042,0.470,0.332,0.063,0.211,2.309,6.912,1.114,1.316,1.060,0.182,
slog_stranger_3838_sink,0.890,1.057,0.521,0.302,0.067,0.197,2.341,6.770,1.018,1.410,1.162,0.188,
slog_stranger_383_sink,0.858,0.998,0.485,0.309,0.060,0.206,1.821,3.207,0.783,0.301,0.077,0.177,
slog_stranger_384_sink,0.874,0.977,0.487,0.350,0.071,0.212,1.193,1.185,0.569,0.317,0.070,0.184,
slog_stranger_385_sink,0.835,0.935,0.486,0.612,0.076,0.210,1.251,1.115,0.539,0.315,0.066,0.183,
slog_stranger_386_sink,0.867,0.981,0.495,0.332,0.074,0.215,1.199,1.201,0.574,0.294,0.081,0.176,
slog_stranger_3870_sink,0.847,0.977,0.473,0.299,0.053,0.213,1.783,3.123,0.783,0.296,0.071,0.179,
slog_stranger_387_sink,0.872,0.954,0.519,0.336,0.078,0.206,1.176,1.183,0.547,0.314,0.076,0.177,
slog_stranger_3884_sink,174.186,1703.146,1391.063,0.315,0.059,0.217,1.937,3.919,0.836,0.289,0.087,0.162,
slog_stranger_388_sink,0.876,0.975,0.496,0.338,0.069,0.210,1.142,1.152,0.538,0.313,0.074,0.179,
slog_stranger_3892_sink,0.882,0.997,0.505,0.307,0.059,0.206,2.434,7.058,1.133,1.927,1.640,0.238,
slog_stranger_38_sink,0.927,1.228,0.549,0.350,0.074,0.206,86.721,105.016,4.846,0.935,0.699,0.181,
slog_stranger_3907_sink,0.886,1.014,0.526,0.488,0.065,0.217,2.295,6.730,1.192,1.344,1.121,0.187,
slog_stranger_3908_sink,0.885,1.042,0.504,0.323,0.070,0.207,2.217,6.766,1.068,1.405,1.153,0.196,
slog_stranger_3909_sink,0.892,1.022,0.524,0.401,0.066,0.215,2.316,6.442,1.066,1.517,1.287,0.189,
slog_stranger_3911_sink,0.895,1.025,0.517,0.307,0.061,0.215,2.373,6.677,1.108,1.332,1.070,0.197,
slog_stranger_3912_sink,0.897,1.025,0.531,0.303,0.069,0.202,2.512,6.700,1.077,1.284,1.044,0.201,
slog_stranger_3913_sink,0.902,1.042,0.492,0.309,0.066,0.206,2.227,6.624,0.995,1.411,1.164,0.190,
slog_stranger_393_sink,0.863,0.964,0.510,0.331,0.074,0.213,1.202,1.125,0.554,0.293,0.073,0.180,
slog_stranger_3941_sink,0.887,1.005,0.506,0.316,0.055,0.224,1.752,2.999,0.778,0.295,0.080,0.176,
slog_stranger_3942_sink,0.868,0.985,0.508,0.312,0.066,0.205,1.769,3.153,0.773,0.296,0.072,0.180,
slog_stranger_3943_sink,0.877,0.997,0.506,0.311,0.051,0.224,2.168,6.642,1.054,0.298,0.093,0.161,
slog_stranger_3945_sink,0.881,1.005,0.526,0.325,0.063,0.210,1.801,3.538,0.825,0.304,0.081,0.178,
slog_stranger_3946_sink,0.891,1.016,0.485,0.313,0.053,0.224,1.782,3.174,0.794,0.293,0.079,0.173,
slog_stranger_3947_sink,0.882,1.027,0.504,0.325,0.064,0.213,2.223,6.348,1.026,0.312,0.083,0.184,
slog_stranger_3948_sink,0.909,1.090,0.506,0.321,0.068,0.208,2.254,6.542,1.070,0.421,0.117,0.180,
slog_stranger_394_sink,0.861,0.946,0.515,0.323,0.067,0.211,1.120,1.090,0.547,0.298,0.074,0.177,
slog_stranger_395_sink,0.879,0.973,0.507,0.475,0.071,0.213,1.191,1.134,0.552,0.292,0.073,0.178,
slog_stranger_3967_sink,0.887,1.038,0.503,0.311,0.067,0.204,2.274,7.362,1.053,,,,
slog_stranger_3977_sink,0.875,1.013,0.503,0.317,0.062,0.212,1.768,3.132,0.739,0.310,0.081,0.185,
slog_stranger_3978_sink,0.893,1.032,0.495,0.304,0.063,0.209,2.260,6.327,1.012,0.325,0.081,0.185,
slog_stranger_3982_sink,0.882,1.049,0.490,0.333,0.061,0.218,2.327,6.237,1.058,0.310,0.093,0.185,
slog_stranger_3984_sink,0.875,0.982,0.517,0.331,0.057,0.213,1.931,3.091,0.794,0.304,0.082,0.175,
slog_stranger_39_sink,0.919,1.114,0.513,0.303,0.060,0.207,8.621,22.182,2.153,173.703,171.729,1.533,
slog_stranger_4003_sink,0.882,1.025,0.504,0.300,0.060,0.206,2.285,6.767,1.209,0.321,0.088,0.182,
slog_stranger_4006_sink,0.884,1.023,0.500,0.357,0.056,0.213,1.788,3.203,0.776,0.357,0.092,0.185,
slog_stranger_4007_sink,0.902,1.162,0.513,0.319,0.071,0.203,2.398,7.277,1.320,0.541,0.299,0.208,
slog_stranger_4008_sink,0.914,0.976,0.505,0.353,0.069,0.198,2.311,7.257,1.096,0.300,0.087,0.173,
slog_stranger_4026_sink,0.900,1.083,0.535,0.311,0.064,0.210,1.942,3.833,0.868,0.345,0.080,0.178,
slog_stranger_402_sink,0.880,0.972,0.515,0.332,0.077,0.216,1.192,1.125,0.599,0.361,0.074,0.173,
slog_stranger_4036_sink,0.878,1.006,0.503,0.481,0.059,0.211,1.749,3.012,0.760,0.294,0.075,0.179,
slog_stranger_4037_sink,0.859,0.981,0.512,0.311,0.061,0.212,2.291,6.899,1.033,0.330,0.083,0.172,
slog_stranger_4039_sink,0.904,0.995,0.514,0.326,0.063,0.214,1.815,3.214,0.777,0.326,0.102,0.171,
slog_stranger_403_sink,0.862,0.946,0.522,0.388,0.080,0.204,1.203,1.167,0.555,0.293,0.073,0.169,
slog_stranger_4040_sink,0.903,1.159,0.503,0.316,0.056,0.221,2.356,7.262,1.078,0.334,0.096,0.178,
slog_stranger_4041_sink,0.886,1.001,0.502,0.305,0.058,0.212,2.216,7.619,1.149,0.320,0.084,0.178,
slog_stranger_4049_sink,45.558,446.711,134.831,0.310,0.060,0.211,1.645,2.659,0.741,0.498,0.271,0.178,
slog_stranger_404_sink,0.858,0.947,0.523,0.340,0.072,0.216,1.177,1.150,0.565,0.287,0.068,0.178,
slog_stranger_4050_sink,1.272,1.739,0.630,0.401,0.061,0.210,1.639,2.542,0.730,0.299,0.077,0.174,
slog_stranger_405_sink,0.875,0.978,0.493,0.322,0.083,0.210,1.378,1.136,0.574,0.301,0.083,0.169,
slog_stranger_4061_sink,0.872,1.001,0.506,0.328,0.064,0.209,2.411,6.872,1.103,1.861,1.587,0.217,
slog_stranger_4062_sink,0.923,1.118,0.519,0.325,0.061,0.216,2.004,4.636,0.861,0.304,0.088,0.179,
slog_stranger_4067_sink,0.882,1.000,0.505,0.298,0.060,0.202,1.601,2.694,0.690,0.318,0.086,0.170,
slog_stranger_4068_sink,0.873,1.096,0.523,0.335,0.064,0.215,1.561,2.216,0.653,0.330,0.080,0.175,
slog_stranger_4070_sink,0.871,0.995,0.509,0.327,0.060,0.203,1.680,2.972,0.760,0.308,0.079,0.177,
slog_stranger_4071_sink,0.881,1.009,0.500,0.303,0.069,0.199,2.320,6.894,1.050,5.208,4.880,0.275,
slog_stranger_4089_sink,0.918,1.124,0.540,0.318,0.060,0.216,1.824,3.865,0.783,0.299,0.084,0.164,
slog_stranger_408_sink,0.871,0.949,0.504,0.324,0.080,0.200,1.115,1.100,0.524,0.296,0.067,0.182,
slog_stranger_4099_sink,0.873,1.021,0.493,0.326,0.055,0.215,1.769,3.041,0.789,0.318,0.103,0.173,
slog_stranger_40_sink,0.914,1.299,0.536,0.326,0.066,0.220,531.114,1437.440,63.869,0.526,0.300,0.178,
slog_stranger_4100_sink,0.909,1.175,0.496,0.323,0.055,0.225,2.359,7.308,1.117,0.570,0.323,0.193,
slog_stranger_4101_sink,0.870,1.002,0.468,0.393,0.056,0.212,2.336,7.557,1.133,0.340,0.084,0.172,
slog_stranger_4102_sink,0.906,1.080,0.522,0.307,0.062,0.210,2.339,6.499,1.113,0.343,0.107,0.180,
slog_stranger_410_sink,0.872,0.956,0.503,0.375,0.077,0.214,1.232,1.118,0.579,0.293,0.084,0.169,
slog_stranger_4118_sink,0.886,1.023,0.509,0.325,0.059,0.219,2.387,7.022,1.088,1.646,1.341,0.233,
slog_stranger_4132_sink,0.890,1.022,0.494,0.321,0.067,0.210,1.769,3.042,0.787,0.304,0.074,0.175,
slog_stranger_4133_sink,0.892,1.020,0.501,0.320,0.059,0.210,1.841,2.824,0.759,0.295,0.074,0.180,
slog_stranger_4134_sink,0.881,1.037,0.493,0.319,0.059,0.222,2.379,6.434,1.055,0.327,0.102,0.184,
slog_stranger_4135_sink,0.874,1.029,0.497,0.315,0.056,0.205,2.339,6.317,1.188,0.417,0.111,0.182,
slog_stranger_4136_sink,0.873,0.985,0.506,0.304,0.054,0.211,1.784,2.863,0.778,0.295,0.078,0.182,
slog_stranger_4138_sink,0.887,1.069,0.499,0.325,0.055,0.220,2.901,11.168,1.556,0.349,0.126,0.161,
slog_stranger_4140_sink,0.879,0.960,0.512,0.321,0.056,0.221,1.686,2.895,0.705,0.292,0.072,0.182,
slog_stranger_4141_sink,0.886,1.047,0.499,0.359,0.062,0.212,2.238,6.340,1.081,0.329,0.111,0.178,
slog_stranger_4144_sink,0.875,0.992,0.501,0.493,0.055,0.222,2.237,6.263,1.081,24.137,23.776,0.241,
slog_stranger_4145_sink,0.877,1.016,0.492,0.362,0.060,0.203,2.443,6.519,1.083,0.340,0.117,0.175,
slog_stranger_4146_sink,0.874,0.994,0.510,0.322,0.062,0.219,2.234,6.092,1.060,0.331,0.115,0.179,
slog_stranger_4147_sink,0.871,1.008,0.497,0.313,0.062,0.211,1.716,2.832,0.789,0.325,0.084,0.175,
slog_stranger_4149_sink,0.906,1.214,0.530,0.335,0.061,0.212,3.021,11.737,1.585,0.361,0.146,0.180,
slog_stranger_4154_sink,0.902,1.002,0.513,0.309,0.064,0.208,1.773,3.129,0.770,0.288,0.075,0.177,
slog_stranger_4155_sink,0.939,1.018,0.501,0.319,0.055,0.225,1.618,2.331,0.720,0.295,0.072,0.187,
slog_stranger_4157_sink,0.892,1.041,0.478,0.298,0.058,0.202,1.605,2.383,0.689,0.305,0.081,0.177,
slog_stranger_4158_sink,0.887,1.005,0.510,0.339,0.067,0.203,2.422,7.334,1.152,0.316,0.097,0.168,
slog_stranger_4160_sink,0.866,0.986,0.525,0.510,0.065,0.206,1.647,2.314,0.714,0.323,0.084,0.174,
slog_stranger_4161_sink,0.896,1.002,0.529,0.306,0.064,0.204,1.845,2.376,0.683,0.290,0.073,0.180,
slog_stranger_4185_sink,1.311,1.607,0.643,0.311,0.057,0.213,1.262,1.237,0.591,0.290,0.072,0.177,
slog_stranger_418_sink,0.862,0.964,0.510,0.459,0.068,0.220,1.373,1.138,0.548,0.306,0.073,0.179,
slog_stranger_4192_sink,0.890,1.072,0.515,0.338,0.067,0.200,2.323,7.564,1.162,0.489,0.261,0.187,
slog_stranger_4197_sink,0.949,1.490,0.537,0.351,0.078,0.217,2.933,10.052,1.761,2.212,1.726,0.422,
slog_stranger_4198_sink,0.892,1.037,0.498,0.304,0.060,0.213,1.694,2.367,0.684,0.301,0.073,0.190,
slog_stranger_4199_sink,0.868,0.999,0.503,0.303,0.065,0.209,1.706,2.298,0.694,0.278,0.088,0.161,
slog_stranger_419_sink,0.903,0.951,0.522,0.338,0.068,0.222,1.167,1.134,0.573,0.289,0.073,0.176,
slog_stranger_4200_sink,0.882,1.154,0.530,0.308,0.076,0.197,2.355,7.035,1.155,0.316,0.092,0.173,
slog_stranger_4201_sink,0.876,0.983,0.512,0.391,0.062,0.204,2.414,7.085,1.126,0.292,0.084,0.177,
slog_stranger_4206_sink,0.869,0.966,0.523,0.317,0.053,0.226,1.818,3.241,0.770,0.301,0.080,0.178,
slog_stranger_4209_sink,0.919,1.003,0.505,0.338,0.057,0.214,2.451,6.818,1.139,0.329,0.112,0.182,
slog_stranger_4216_sink,0.885,0.987,0.511,0.316,0.053,0.222,1.792,2.987,0.746,0.294,0.082,0.173,
slog_stranger_421_sink,0.863,0.943,0.519,0.329,0.067,0.219,1.173,1.146,0.573,0.294,0.082,0.169,
slog_stranger_4227_sink,0.879,1.051,0.501,0.318,0.067,0.202,2.315,6.994,1.131,0.328,0.098,0.185,
slog_stranger_4228_sink,0.869,0.977,0.489,0.298,0.056,0.206,1.846,2.846,0.776,0.311,0.072,0.186,
slog_stranger_4229_sink,0.898,1.015,0.510,0.315,0.070,0.208,2.166,6.701,1.070,0.305,0.077,0.183,
slog_stranger_4232_sink,0.903,1.122,0.528,0.329,0.063,0.208,3.023,10.905,1.966,2.188,1.737,0.407,
slog_stranger_4234_sink,0.903,1.016,0.514,0.444,0.067,0.210,1.583,2.283,0.706,0.303,0.076,0.179,
slog_stranger_4236_sink,0.883,1.006,0.515,0.385,0.055,0.210,1.643,2.376,0.676,0.300,0.088,0.168,
slog_stranger_4237_sink,0.879,1.078,0.496,0.325,0.063,0.213,2.586,7.193,1.172,0.321,0.090,0.177,
slog_stranger_4238_sink,0.877,0.992,0.524,0.295,0.060,0.207,2.436,8.353,1.458,0.301,0.079,0.185,
slog_stranger_4239_sink,,,,0.375,0.059,0.209,1.634,2.055,0.658,0.291,0.081,0.170,
slog_stranger_4243_sink,0.885,1.030,0.497,0.303,0.053,0.211,2.314,7.155,1.143,0.300,0.102,0.175,
slog_stranger_4245_sink,0.879,0.978,0.511,0.326,0.056,0.206,1.629,2.581,0.660,0.303,0.085,0.168,
slog_stranger_4247_sink,0.886,0.998,0.505,0.325,0.067,0.213,1.767,3.018,0.765,0.313,0.081,0.170,
slog_stranger_424_sink,0.883,0.935,0.539,0.342,0.071,0.218,1.157,1.120,0.580,0.320,0.070,0.180,
slog_stranger_4255_sink,0.905,1.073,0.527,0.313,0.060,0.211,2.529,7.976,1.346,3.921,3.631,0.244,
slog_stranger_4256_sink,0.887,1.040,0.506,0.319,0.066,0.213,1.915,3.863,0.859,0.308,0.079,0.184,
slog_stranger_4258_sink,0.895,1.037,0.506,0.341,0.059,0.216,2.007,4.756,0.891,0.466,0.235,0.187,
slog_stranger_4261_sink,0.874,0.973,0.527,0.309,0.056,0.216,2.305,6.467,1.224,0.340,0.117,0.170,
slog_stranger_4262_sink,0.887,1.010,0.510,0.302,0.052,0.216,2.265,6.823,1.079,22.630,22.258,0.271,
slog_stranger_4263_sink,0.922,1.322,0.549,0.322,0.076,0.207,3.499,13.080,2.165,2.472,1.947,0.477,
slog_stranger_4264_sink,0.873,0.963,0.519,0.311,0.058,0.208,1.777,2.989,0.767,0.310,0.087,0.173,
slog_stranger_4265_sink,0.872,1.012,0.494,0.316,0.062,0.220,1.800,3.000,0.767,0.293,0.080,0.182,
slog_stranger_4267_sink,0.870,0.976,0.505,0.319,0.060,0.206,2.004,3.007,0.751,0.293,0.073,0.183,
slog_stranger_4268_sink,0.874,0.983,0.517,0.447,0.068,0.215,2.328,7.515,1.165,0.299,0.084,0.188,
slog_stranger_4269_sink,1.255,1.604,0.652,0.380,0.051,0.219,1.647,2.553,0.733,0.300,0.073,0.189,
slog_stranger_427_sink,0.875,0.993,0.487,0.346,0.075,0.214,1.199,1.140,0.542,0.295,0.067,0.186,
slog_stranger_4282_sink,0.880,1.105,0.532,0.377,0.057,0.208,1.965,3.944,0.851,0.324,0.073,0.187,
slog_stranger_428_sink,0.870,0.951,0.510,0.312,0.077,0.213,1.199,1.118,0.557,0.296,0.090,0.165,
slog_stranger_4291_sink,0.894,1.013,0.505,0.301,0.060,0.206,2.268,6.762,1.057,0.308,0.096,0.175,
slog_stranger_4296_sink,0.889,1.018,0.517,0.315,0.058,0.219,2.138,6.134,0.951,0.330,0.109,0.179,
slog_stranger_4297_sink,0.893,1.021,0.493,0.343,0.060,0.203,2.221,6.368,1.098,0.335,0.111,0.185,
slog_stranger_4299_sink,0.930,0.991,0.527,0.312,0.063,0.218,2.303,6.477,1.213,0.359,0.112,0.187,
slog_stranger_429_sink,0.867,0.989,0.491,0.324,0.072,0.211,1.194,1.131,0.580,0.316,0.082,0.175,
slog_stranger_4304_sink,0.874,1.014,0.500,0.333,0.069,0.211,1.707,3.094,0.768,0.316,0.087,0.174,
slog_stranger_4305_sink,0.880,1.013,0.508,0.307,0.051,0.219,1.571,2.400,0.674,0.309,0.079,0.183,
slog_stranger_4306_sink,0.901,1.004,0.515,0.322,0.064,0.213,1.582,2.330,0.742,0.305,0.089,0.174,
slog_stranger_4308_sink,0.888,1.023,0.514,0.354,0.056,0.211,2.463,7.424,1.231,0.308,0.092,0.183,
slog_stranger_4309_sink,0.875,0.987,0.525,0.337,0.055,0.212,2.347,7.473,1.133,0.305,0.093,0.174,
slog_stranger_430_sink,0.868,0.955,0.506,0.333,0.069,0.215,1.200,1.126,0.523,0.313,0.082,0.176,
slog_stranger_4310_sink,0.884,1.024,0.513,0.301,0.061,0.212,1.620,2.412,0.655,0.295,0.085,0.176,
slog_stranger_4311_sink,0.893,1.027,0.492,0.337,0.063,0.205,1.629,2.370,0.705,0.357,0.081,0.186,
slog_stranger_4312_sink,0.879,1.022,0.496,0.299,0.050,0.215,2.349,7.256,1.123,0.309,0.091,0.179,
slog_stranger_4316_sink,0.858,0.980,0.529,0.312,0.066,0.203,2.322,6.914,1.107,0.316,0.080,0.185,
slog_stranger_4318_sink,0.886,0.997,0.500,0.319,0.054,0.214,1.775,3.115,0.858,0.290,0.077,0.183,
slog_stranger_4319_sink,0.882,0.998,0.518,0.309,0.059,0.211,1.792,3.046,0.772,0.295,0.070,0.190,
slog_stranger_431_sink,0.878,0.985,0.498,0.339,0.066,0.223,1.218,1.161,0.573,0.302,0.076,0.182,
slog_stranger_432_sink,0.869,1.003,0.484,0.346,0.069,0.212,1.150,1.117,0.522,0.332,0.081,0.175,
slog_stranger_433_sink,0.869,0.970,0.496,0.336,0.071,0.219,1.200,1.117,0.573,0.298,0.070,0.187,
slog_stranger_4346_sink,0.884,0.990,0.512,0.304,0.048,0.222,1.868,3.392,0.766,0.292,0.080,0.180,
slog_stranger_434_sink,0.874,0.957,0.520,0.342,0.074,0.211,1.174,1.149,0.556,0.296,0.075,0.182,
slog_stranger_4350_sink,0.912,1.085,0.519,0.323,0.060,0.214,2.165,5.209,0.971,0.317,0.091,0.188,
slog_stranger_4354_sink,0.896,1.018,0.503,0.460,0.062,0.214,2.700,11.591,1.475,0.370,0.158,0.176,
slog_stranger_4362_sink,0.887,1.034,0.499,0.308,0.064,0.204,1.742,2.696,0.755,0.305,0.087,0.171,
slog_stranger_4367_sink,0.885,0.973,0.492,0.314,0.065,0.214,2.332,6.790,1.107,0.582,0.251,0.205,
slog_stranger_4368_sink,0.877,1.002,0.505,0.391,0.057,0.216,1.779,2.876,0.762,0.306,0.089,0.170,
slog_stranger_4369_sink,0.873,0.985,0.505,0.317,0.064,0.211,1.836,2.860,0.783,0.297,0.078,0.184,
slog_stranger_4370_sink,0.879,0.999,0.510,0.362,0.050,0.220,1.880,2.958,0.753,0.299,0.077,0.178,
slog_stranger_4371_sink,0.872,1.000,0.490,0.317,0.067,0.216,1.721,2.927,0.753,0.328,0.072,0.190,
slog_stranger_4372_sink,0.870,0.982,0.517,0.316,0.059,0.204,1.793,2.867,0.754,0.307,0.072,0.189,
slog_stranger_4373_sink,0.868,0.980,0.513,0.356,0.057,0.208,1.675,2.981,0.725,0.295,0.081,0.178,
slog_stranger_4374_sink,0.885,1.065,0.512,0.336,0.060,0.220,2.076,4.942,0.939,,,,
slog_stranger_437_sink,0.862,0.977,0.493,0.341,0.072,0.216,1.264,1.096,0.598,0.302,0.083,0.174,
slog_stranger_4387_sink,0.895,1.020,0.492,0.579,0.068,0.205,2.259,6.811,1.058,0.328,0.096,0.183,
slog_stranger_4389_sink,0.914,1.005,0.500,0.318,0.068,0.215,2.175,6.482,1.031,0.321,0.088,0.185,
slog_stranger_4391_sink,0.866,0.996,0.468,0.588,0.060,0.204,2.282,6.839,1.075,0.308,0.095,0.176,
slog_stranger_4392_sink,0.915,1.026,0.517,0.350,0.066,0.214,2.249,6.614,1.122,0.312,0.103,0.170,
slog_stranger_4393_sink,0.868,1.038,0.471,0.313,0.069,0.203,2.267,6.687,1.113,0.323,0.102,0.182,
slog_stranger_4394_sink,0.878,0.975,0.530,0.322,0.061,0.216,2.172,6.670,1.091,0.303,0.081,0.177,
